num,den,ratio,power_ratio.re,power_ratio.im,power_double_ratio.re,power_double_ratio.im
1,479,0.0020876826722338203,0.9999784921417227,0.006558601525221249,0.9999139694920667,0.013116920927498296
1,478,0.0020920502092050207,0.9999784020568753,0.006572322251556644,0.9999136091604434,0.013144360605828916
1,477,0.0020964360587002098,0.9999783114048655,0.006586100505897777,0.9999132465602524,0.01317191532526078
1,476,0.0021008403361344537,0.9999782201809224,0.006599936650805615,0.9999128816724107,0.013199585810758875
1,475,0.002105263157894737,0.9999781283802246,0.006613831051894161,0.999912514477634,0.013227372793392273
1,474,0.002109704641350211,0.9999780359978999,0.006627784077862658,0.9999121449564344,0.013255277010398506
1,473,0.0021141649048625794,0.9999779430290245,0.0066417961005281944,0.999911773089118,0.01328329920524876
1,472,0.00211864406779661,0.9999778494686224,0.006655867494858735,0.9999113988557817,0.01331144012771389
1,471,0.0021231422505307855,0.9999777553116648,0.006669998639006573,0.9999110222363113,0.013339700533931303
1,470,0.002127659574468085,0.999977660553069,0.006684189914342195,0.999910643210378,0.013368081186472654
1,469,0.0021321961620469083,0.9999775651876986,0.006698441705488595,0.9999102617574364,0.013396582854412442
1,468,0.002136752136752137,0.999977469210362,0.006712754400356021,0.999909877856721,0.01342520631339747
1,467,0.0021413276231263384,0.9999773726158118,0.006727128390177167,0.9999094914872442,0.013453952345717198
1,466,0.002145922746781116,0.9999772753987444,0.0067415640695428205,0.9999091026277925,0.013482821740375002
1,465,0.002150537634408602,0.9999771775537991,0.00675606183643797,0.9999087112569245,0.013511815293160355
1,464,0.0021551724137931034,0.9999770790755574,0.006770622092278379,0.9999083173529671,0.013540933806721944
1,463,0.0021598272138228943,0.9999769799585422,0.0067852452419476334,0.9999079208940133,0.013570178090641725
1,462,0.0021645021645021645,0.999976880197217,0.00679993169383467,0.9999075218579183,0.01359954896150994
1,461,0.0021691973969631237,0.9999767797859852,0.006814681859871793,0.9999071202222974,0.013629047243001128
1,460,0.002173913043478261,0.9999766787191894,0.00682949615557319,0.9999067159645221,0.013658673765951103
1,459,0.002178649237472767,0.9999765769911105,0.006844375000073944,0.9999063090617167,0.013688429368434948
1,458,0.002183406113537118,0.9999764745959667,0.006859318816169564,0.9999058994907563,0.013718314895846042
1,457,0.002188183807439825,0.9999763715279132,0.006874328030356034,0.9999054872282621,0.013748331200976108
1,456,0.0021929824561403508,0.9999762677810407,0.006889403072870381,0.9999050722505991,0.013778479144096313
1,455,0.002197802197802198,0.999976163349375,0.006904544377731786,0.9999046545338719,0.01380875959303946
1,454,0.0022026431718061676,0.9999760582268762,0.006919752382783236,0.9999042340539219,0.01383917342328323
1,453,0.002207505518763797,0.9999759524074375,0.006935027529733725,0.9999038107863236,0.013869721518034561
1,452,0.0022123893805309734,0.9999758458848846,0.006950370264201022,0.9999033847063811,0.013900404768315132
1,451,0.0022172949002217295,0.9999757386529745,0.006965781035755002,0.9999029557891238,0.01393122407304798
