num,den,ratio,power_ratio.re,power_ratio.im,power_double_ratio.re,power_double_ratio.im
1,63,0.015873015873015872,0.9987569212189223,0.049845885660697156,0.9950307753654014,0.09956784659581665
1,62,0.016129032258064516,0.9987165071710528,0.05064916883871271,0.9948693233918952,0.10116832198743217
1,61,0.01639344262295082,0.9986740898848305,0.05147875477034654,0.9946998756145891,0.10282099713736041
1,60,0.016666666666666666,0.9986295347545738,0.05233595624294383,0.9945218953682733,0.10452846326765346
1,59,0.01694915254237288,0.9985826956767619,0.05322217484217865,0.9943348002101371,0.1062934856473654
1,58,0.017241379310344827,0.9985334138511238,0.054138908585417526,0.9941379571543596,0.10811901842394177
1,57,0.017543859649122806,0.9984815164333162,0.055087760355865434,0.9939306773179495,0.11000822099407928
1,56,0.017857142857142856,0.9984268150178166,0.05607044723719179,0.9937122098932426,0.11196447610330786
1,55,0.01818181818181818,0.9983691039261356,0.05708881086276798,0.9934817353485502,0.11399140989054062
1,54,0.018518518518518517,0.9983081582712682,0.05814482891047582,0.993238357741943,0.11609291412523022
1,53,0.018867924528301886,0.9982437317643215,0.05924062789371428,0.9929810960135169,0.11827317092136579
1,52,0.019230769230769232,0.9981755542233175,0.06037849742228606,0.992708874098054,0.12053668025532306
2,63,0.031746031746031744,0.9950307753654014,0.09956784659581665,0.9801724878485438,0.19814614319939755
2,61,0.03278688524590164,0.9946998756145891,0.10282099713736041,0.9788556850953578,0.20455206612620083
2,59,0.03389830508474576,0.9943348002101371,0.1062934856473654,0.9774033898178667,0.21138262362962432
2,57,0.03508771929824561,0.9939306773179495,0.11000822099407928,0.9757963826274356,0.21868109120637577
2,55,0.03636363636363636,0.9934817353485502,0.11399140989054062,0.9740119169423335,0.22649676742576436
2,53,0.03773584905660377,0.9929810960135169,0.11827317092136579,0.9720229140804107,0.23488604578098365
3,62,0.04838709677419355,0.9884683243281114,0.15142777750457667,0.9541392564000488,0.29936312297335793
3,61,0.04918032786885246,0.9880878960910772,0.15389057670406178,0.9526353808033825,0.30411483232751785
3,59,0.05084745762711865,0.9872683547213446,0.15906349601907208,0.9493976084683813,0.3140767120219488
3,58,0.05172413793103448,0.9868265225415261,0.1617819965527647,0.9476531711828025,0.31930153013597995
3,56,0.05357142857142857,0.9858710185182359,0.1675062233047364,0.9438833303083676,0.33027906195516704
3,55,0.05454545454545454,0.985353835847693,0.17052219263262378,0.9418443636395247,0.3360493932154301
3,53,0.05660377358490566,0.9842305779475968,0.17689027512257297,0.9374196611341209,0.34820163543439875
3,52,0.057692307692307696,0.9836199069471436,0.18025503781390576,0.9350162426854148,0.3546048870425356
4,63,0.06349206349206349,0.9801724878485438,0.19814614319939755,0.9214762118704076,0.3884347962746947
4,61,0.06557377049180328,0.9788556850953578,0.20455206612620083,0.9163169044870048,0.4004539056512665
4,59,0.06779661016949153,0.9774033898178667,0.21138262362962432,0.9106347728549132,0.41321218576837815
4,57,0.07017543859649122,0.9757963826274356,0.21868109120637577,0.9043571606975775,0.4267764354964036
4,55,0.07272727272727272,0.9740119169423335,0.22649676742576436,0.8973984286913584,0.4412211012432212
4,53,0.07547169811320754,0.9720229140804107,0.23488604578098365,0.8896570909947473,0.45662923739371303
5,63,0.07936507936507936,0.969077286229078,0.24675739769029362,0.8782215733702285,0.4782539786213182
5,62,0.08064516129032258,0.9680771188662043,0.25065253225872053,0.8743466161445821,0.48530196253108104
5,61,0.08196721311475409,0.9670277247913204,0.2546711202412287,0.8702852410301553,0.4925480679538643
5,59,0.0847457627118644,0.9647678688145159,0.26310256422752126,0.8615540813938061,0.5076658003388399
5,58,0.08620689655172414,0.9635499925192229,0.2675283385292208,0.8568571761675893,0.5155538571770217
5,57,0.08771929824561403,0.9622680003092504,0.272103464845335,0.8519194088383271,0.5236729139878779
5,56,0.08928571428571429,0.9609173219450995,0.27683551142484936,0.8467241992282842,0.5320320765153366
5,54,0.09259259259259259,0.9579895123154889,0.2868032327110902,0.8354878114129365,0.549508978070806
5,53,0.09433962264150944,0.9564009842765224,0.2920567706369758,0.8294056854502018,0.5586467658036525
5,52,0.09615384615384616,0.9547208665085456,0.297503053855203,0.8229838658936564,0.5680647467311558
6,61,0.09836065573770492,0.9526353808033825,0.30411483232751785,0.8150283375168114,0.5794210982045637
6,59,0.1016949152542373,0.9493976084683813,0.3140767120219488,0.8027116379309637,0.5963673585385014
6,55,0.10909090909090909,0.9418443636395247,0.3360493932154301,0.7741416106390825,0.6330124538088704
7,62,0.11290322580645161,0.9377521321470804,0.3473052528448203,0.758758122692791,0.6513724827222223
6,53,0.11320754716981132,0.9374196611341209,0.34820163543439875,0.7575112421616201,0.6528221181905216
7,61,0.11475409836065574,0.9357168190404936,0.3527520865490948,0.7511319308705199,0.6601521206712317
7,60,0.11666666666666667,0.9335804264972017,0.35836794954530027,0.7431448254773942,0.6691306063588582
7,59,0.11864406779661017,0.9313361774523384,0.3641605752528222,0.7347741508630673,0.6783118362696161
7,58,0.1206896551724138,0.9289767198167914,0.37013815533991434,0.7259954919231308,0.6876994588534233
7,57,0.12280701754385964,0.9264940672148018,0.3763093719478354,0.7167825131684513,0.6972968010939954
8,63,0.12698412698412698,0.9214762118704076,0.3884347962746947,0.6982368180860729,0.7158668492597184
7,55,0.12727272727272726,0.9211236531148501,0.38927010631739145,0.6969375686552934,0.7171318047589634
7,54,0.12962962962962962,0.918216106880274,0.3960797660391568,0.6862416378687336,0.7273736415730487
8,61,0.13114754098360656,0.9163169044870048,0.4004539056512665,0.6792733388972931,0.7338853664321991
7,53,0.1320754716981132,0.9151456172430185,0.40312342928797223,0.6749830015182106,0.7378332790417272
7,52,0.1346153846153846,0.9118998459920901,0.41041280545275677,0.6631226582407953,0.7485107481711011
8,59,0.13559322033898305,0.9106347728549132,0.41321218576837815,0.6585113790650386,0.7525707698561385
8,57,0.14035087719298245,0.9043571606975775,0.4267764354964036,0.6357237482099681,0.7719166509163208
9,62,0.14516129032258066,0.8978045395707417,0.44039415155763434,0.6121059825476628,0.7907757369376986
8,55,0.14545454545454545,0.8973984286913584,0.4412211012432212,0.6106478796354382,0.7919022459222751
9,61,0.14754098360655737,0.8944870822287956,0.44709379298511387,0.6002142805483682,0.7998392447397193
8,53,0.1509433962264151,0.8896570909947473,0.45662923739371303,0.5829794791144721,0.8124868780056812
9,59,0.15254237288135594,0.8873520750565715,0.46109250144932584,0.5747874102144068,0.818302775908169
9,58,0.15517241379310345,0.8835120444460229,0.46840844069979015,0.5611870653623823,0.8276889981568906
10,63,0.15873015873015872,0.8782215733702285,0.4782539786213182,0.5425462638657594,0.8400259231507714
9,56,0.16071428571428573,0.8752234219087537,0.48371888710523975,0.5320320765153366,0.8467241992282841
9,55,0.16363636363636364,0.8707460771197771,0.49173292464560375,0.5163974616389619,0.8563490302515889
10,61,0.16393442622950818,0.8702852410301553,0.4925480679538643,0.5147928015098309,0.8573146280763322
10,59,0.1694915254237288,0.8615540813938061,0.5076658003388399,0.4845508703326502,0.8747630845319613
9,53,0.16981132075471697,0.8610436117673556,0.5085311186492204,0.4827922027307451,0.8757349421956367
9,52,0.17307692307692307,0.8557812723014475,0.5173378141776568,0.4647231720437686,0.8854560256532099
11,63,0.1746031746031746,0.8532908816321557,0.521435203379498,0.4562106573531631,0.8898718088114685
10,57,0.17543859649122806,0.8519194088383271,0.5236729139878779,0.4515333583108895,0.8922542386183939
11,62,0.1774193548387097,0.8486442574947509,0.5289640103269625,0.4403941515576343,0.8978045395707417
11,61,0.18032786885245902,0.8437755598231856,0.5366961939916004,0.42391439070986076,0.9057022630804714
11,60,0.18333333333333332,0.838670567945424,0.544639035015027,0.4067366430758004,0.9135454576426009
11,59,0.1864406779661017,0.833313919082515,0.5528000653611933,0.3888241754733207,0.921311977870413
10,53,0.18867924528301888,0.8294056854502018,0.5586467658036525,0.37582758211423806,0.9266896074318335
11,58,0.1896551724137931,0.8276889981568906,0.5611870653623823,0.37013815533991457,0.9289767198167913
11,57,0.19298245614035087,0.8217778152252452,0.5698080575102661,0.35063755519275447,0.9365112411970548
11,56,0.19642857142857142,0.8155608689592602,0.5786712961798057,0.33027906195516715,0.9438833303083676
