num,den,ratio,power_ratio.re,power_ratio.im,power_double_ratio.re,power_double_ratio.im
1,337,0.002967359050445104,0.9999565482969578,0.00932209837074469,0.9998261969639323,0.018643386619389107]
1,336,0.002976190476190476,0.9999562892728727,0.009349841903839274,0.9998251609127464,0.018698866430902263]
1,335,0.0029850746268656717,0.9999560279257313,0.009377751062705402,0.9998241155700118,0.0187546774070784]
1,334,0.0029940119760479044,0.9999557642276712,0.009405827334912345,0.9998230608242916,0.018810822521751588]
1,333,0.003003003003003003,0.999955498150411,0.009434072225896754,0.9998219965624732,0.01886730478446709]
1,332,0.0030120481927710845,0.999955229665243,0.009462487259231734,0.9998209226697378,0.01892412724101901]
1,331,0.0030211480362537764,0.9999549587430251,0.009491073976900766,0.99981983902953,0.01898129297399761]
1,330,0.0030303030303030303,0.9999546853541729,0.009519833939576644,0.9998187455235258,0.019038805103346677]
1,329,0.00303951367781155,0.9999544094686518,0.00954876872690547,0.9998176420316002,0.019096666786930977]
1,328,0.003048780487804878,0.9999541310559685,0.00957787993779586,0.9998165284317944,0.019154881221114105]
1,327,0.0030581039755351682,0.9999538500851631,0.009607169190713447,0.9998154046002821,0.019213451641346947]
1,326,0.003067484662576687,0.9999535665247999,0.009636638123980818,0.9998142704113349,0.019272381322766954]
1,325,0.003076923076923077,0.9999532803429587,0.00966628839608296,0.9998131257372875,0.019331673580808464]
1,324,0.0030864197530864196,0.9999529915072262,0.009696121685978396,0.9998119704485015,0.01939133177182437]
1,323,0.0030959752321981426,0.9999526999846864,0.009726139693416073,0.9998108044133283,0.019451359293719262]
1,322,0.003105590062111801,0.9999524057419115,0.009756344139258162,0.9998096274980727,0.019511759586594395]
1,321,0.003115264797507788,0.9999521087449522,0.00978673676580891,0.9998084395669535,0.019572536133404744]
1,320,0.003125,0.999951808959328,0.009817319337149617,0.9998072404820648,0.0196336924606283]
1,319,0.003134796238244514,0.999951506350017,0.009848093639479954,0.999806030103336,0.019695232138948002]
1,318,0.0031446540880503146,0.9999512008814457,0.009879061481465695,0.9998048082884908,0.019757158783946512]
1,317,0.0031545741324921135,0.9999508925174789,0.009910224694593035,0.9998035748930053,0.01981947605681413]
1,316,0.0031645569620253164,0.9999505812214086,0.009941585133529645,0.9998023297700656,0.019882187665070168]
1,315,0.0031746031746031746,0.999950266955943,0.009973144676492593,0.9998010727705235,0.01994529736329802]
1,314,0.0031847133757961785,0.9999499496831961,0.01000490522562329,0.9997998037428526,0.020008808953894307]
1,313,0.003194888178913738,0.999949629364675,0.010036868707369636,0.9997985225331021,0.020072726287832347]
1,312,0.003205128205128205,0.9999493059612697,0.010069037072875514,0.9997972289848501,0.02013705326544033]
1,311,0.003215434083601286,0.99994897943324,0.010101412298377778,0.9997959229391563,0.020201793837194476]
1,310,0.0032258064516129032,0.9999486497402036,0.010133996385610942,0.9997946042345128,0.02026695200452753]
1,309,0.003236245954692557,0.9999483168411241,0.010166791362219731,0.9997932727067942,0.020332531820652998]
1,308,0.003246753246753247,0.9999479806942976,0.010199799282179641,0.9997919281892065,0.020398537391405357]
1,307,0.003257328990228013,0.9999476412573398,0.010233022226225748,0.9997905705122352,0.020464972876096738]
1,306,0.0032679738562091504,0.9999472984871731,0.010266462302289907,0.9997891995035914,0.020531842488390392]
1,305,0.003278688524590164,0.9999469523400122,0.010300121645946547,0.9997878149881574,0.02059915049719128]
1,304,0.003289473684210526,0.9999466027713507,0.010334002420867279,0.999786416787931,0.0206669012275543]
1,303,0.0033003300330033004,0.9999462497359465,0.010368106819284491,0.9997850047219679,0.020735099061610442]
1,302,0.0033112582781456954,0.9999458931878071,0.010402437062464166,0.9997835786063229,0.020803748439511358]
1,301,0.0033222591362126247,0.9999455330801751,0.0104369954011881,0.9997821382539912,0.02087285386039274]
1,300,0.0033333333333333335,0.9999451693655121,0.010471784116245794,0.9997806834748455,0.02094241988335696]
1,299,0.0033444816053511705,0.9999448019954837,0.010506805518936194,0.9997792140755745,0.021012451128475416]
1,298,0.003355704697986577,0.9999444309209432,0.010542061951579538,0.9997777298596181,0.021082952277811057]
1,297,0.003367003367003367,0.9999440560919151,0.01057755578803954,0.9997762306271019,0.02115392807646154]
1,296,0.0033783783783783786,0.999943677457578,0.010613289434256167,0.9997747161747694,0.02122538333362354]
1,295,0.003389830508474576,0.9999432949662481,0.01064926532878923,0.999773186295914,0.02129732292367866]
1,294,0.003401360544217687,0.999942908565361,0.010685485943373096,0.999771640780308,0.02136975178730155]
1,293,0.0034129692832764505,0.9999425182014539,0.010721953783482733,0.9997700794141298,0.02144267493259066]
1,292,0.003424657534246575,0.9999421238201466,0.010758671388911387,0.9997685019798909,0.0215160974362222]
1,291,0.003436426116838488,0.9999417253661235,0.010795641334360194,0.9997669082563597,0.02159002444462794]
1,290,0.0034482758620689655,0.9999413227831131,0.010832866230039954,0.9997652980184841,0.021664461175197335]
1,289,0.0034602076124567475,0.9999409160138693,0.010870348722285423,0.9997636710373118,0.021739412917504555]
1,288,0.003472222222222222,0.9999405050001497,0.010908091494182374,0.9997620270799091,0.02181488503456112]
1,287,0.003484320557491289,0.9999400896826963,0.01094609726620781,0.9997603659092774,0.021890882964094707]
1,286,0.0034965034965034965,0.9999396700012126,0.010984368796883553,0.9997586872842681,0.021967412219854713]
1,285,0.0035087719298245615,0.999939245894343,0.011022908883443634,0.9997569909594946,0.022044478392945363]
1,284,0.0035211267605633804,0.9999388172996494,0.01106172036251575,0.999755276685243,0.022122087153186896]
1,283,0.0035335689045936395,0.9999383841535887,0.011100806110817193,0.99975354420738,0.02220024425050566]
1,282,0.0035460992907801418,0.9999379463914896,0.01114016904586556,0.999751793267259,0.0222789555163537]
1,281,0.0035587188612099642,0.9999375039475276,0.011179812126704651,0.9997500236016231,0.022358226865158697]
1,280,0.0035714285714285713,0.9999370567547006,0.01121973835464592,0.9997482349425065,0.022438064295804937]
1,279,0.0035842293906810036,0.9999366047448041,0.011259950774025857,0.999746427017133,0.02251847389314609]
1,278,0.0035971223021582736,0.9999361478484043,0.011300452472979727,0.9997445995478118,0.022599461829550645]
1,277,0.0036101083032490976,0.9999356859948122,0.011341246584232061,0.9997427522518313,0.022681034366480814]
1,276,0.0036231884057971015,0.9999352191120555,0.011382336285904324,0.9997408848413492,0.022763197856105682]
2,337,0.005934718100890208,0.9998261969639323,0.018643386619389107,0.99930484827072,0.037280292684384146]
2,335,0.005970149253731343,0.9998241155700118,0.0187546774070784,0.9992965241507128,0.03750275750266609]
2,333,0.006006006006006006,0.9998219965624732,0.01886730478446709,0.99928804962034,0.03772789267871718]
2,331,0.006042296072507553,0.99981983902953,0.01898129297399761,0.9992794210340705,0.03795574657166927]
2,329,0.0060790273556231,0.9998176420316002,0.019096666786930977,0.9992706346352579,0.03818636871514501]
2,327,0.0061162079510703364,0.9998154046002821,0.019213451641346947,0.9992616865520513,0.0384198098531225]
2,325,0.006153846153846154,0.9998131257372875,0.019331673580808464,0.9992525727931302,0.03865612197712211]
2,323,0.006191950464396285,0.9998108044133283,0.019451359293719262,0.9992432892432532,0.03889535836477225]
2,321,0.006230529595015576,0.9998084395669535,0.019572536133404744,0.9992338316586131,0.039137573619814424]
2,319,0.006269592476489028,0.999806030103336,0.019695232138948002,0.999224195661986,0.03938282371361048]
2,317,0.006309148264984227,0.9998035748930053,0.01981947605681413,0.9992143767376668,0.03963116602821818]
2,315,0.006349206349206349,0.9998010727705235,0.01994529736329802,0.9992043702261793,0.03988265940110491]
2,313,0.006389776357827476,0.9997985225331021,0.020072726287832347,0.9991941713187475,0.04013736417157228]
2,311,0.006430868167202572,0.9997959229391563,0.020201793837194476,0.999183775051519,0.040395342228968824]
2,309,0.006472491909385114,0.9997932727067942,0.020332531820652998,0.9991731762995243,0.040656657062771384]
2,307,0.006514657980456026,0.9997905705122352,0.020464972876096738,0.9991623697703612,0.040921373814620354]
2,305,0.006557377049180328,0.9997878149881574,0.02059915049719128,0.9991513499975881,0.04118955933239817]
2,303,0.006600660066006601,0.9997850047219679,0.020735099061610442,0.9991401113338104,0.04146128222644533]
2,301,0.006644518272425249,0.9997821382539912,0.02087285386039274,0.9991286479434454,0.041736612928013055]
2,299,0.006688963210702341,0.9997792140755745,0.021012451128475416,0.9991169537951469,0.04201562375005714]
2,297,0.006734006734006734,0.9997762306271019,0.02115392807646154,0.9991050226538718,0.04229838895048307]
2,295,0.006779661016949152,0.999773186295914,0.02129732292367866,0.9990928480725692,0.04258498479795845]
2,293,0.006825938566552901,0.9997700794141298,0.02144267493259066,0.9990804233834705,0.042875489640415064]
2,291,0.006872852233676976,0.9997669082563597,0.02159002444462794,0.9990677416889607,0.04316998397636981]
2,289,0.006920415224913495,0.9997636710373118,0.021739412917504555,0.9990547958520045,0.04346855052920062]
2,287,0.006968641114982578,0.9997603659092774,0.021890882964094707,0.9990415784861046,0.043771274324520985]
2,285,0.007017543859649123,0.9997569909594946,0.022044478392945363,0.9990280819447659,0.044078242770805305]
2,283,0.007067137809187279,0.99975354420738,0.02220024425050566,0.9990142983104358,0.04438954574342509]
2,281,0.0071174377224199285,0.9997500236016231,0.022358226865158697,0.9990002193828922,0.044705275672265704]
2,279,0.007168458781362007,0.999746427017133,0.02251847389314609,0.9989858366670474,0.04502552763310278]
