num,den,ratio,power_ratio.re,power_ratio.im,power_double_ratio.re,power_double_ratio.im
1,670,0.0014925373134328358,0.9999890069210089,0.004688927077098443,0.9999560279257313,0.009377751062705402
1,669,0.0014947683109118087,0.9999889740322949,0.004695935885224104,0.9999558963723237,0.009391768215973376
1,668,0.0014970059880239522,0.999988940995767,0.0047029656775735085,0.9999557642276712,0.009405827334912345
1,667,0.0014992503748125937,0.999988907810538,0.004710016548527079,0.9999556314882252,0.009419928608262306
1,666,0.0015015015015015015,0.999988874475714,0.004717088593032078,0.999955498150411,0.009434072225896754
1,665,0.0015037593984962407,0.9999888409903949,0.004724181906606869,0.9999553642106266,0.009448258378831193
1,664,0.0015060240963855422,0.9999888073536731,0.004731296585345214,0.999955229665243,0.009462487259231734
1,663,0.0015082956259426848,0.9999887735646346,0.00473843272592062,0.9999550945106038,0.009476759060423778
1,662,0.0015105740181268882,0.9999887396223582,0.0047455904255907086,0.9999549587430251,0.009491073976900766
1,661,0.0015128593040847202,0.9999887055259161,0.004752769782201642,0.9999548223587947,0.009505432204333019
1,660,0.0015151515151515152,0.9999886712743732,0.004759970894192574,0.9999546853541729,0.009519833939576644
1,659,0.0015174506828528073,0.9999886368667873,0.004767193860600158,0.9999545477253909,0.009534279380682539
1,658,0.001519756838905775,0.9999886023022092,0.004774438781063082,0.9999544094686518,0.00954876872690547
1,657,0.0015220700152207,0.9999885675796822,0.004781705755826648,0.9999542705801294,0.009563302178713222
1,656,0.001524390243902439,0.9999885326982426,0.0047889948857473994,0.9999541310559685,0.00957787993779586
1,655,0.0015267175572519084,0.9999884976569192,0.004796306272297785,0.9999539908922846,0.009592502207075042
1,654,0.0015290519877675841,0.9999884624547333,0.0048036400175708715,0.9999538500851631,0.009607169190713447
1,653,0.0015313935681470138,0.9999884270906988,0.0048109962242850884,0.9999537086306598,0.009621881094124273
1,652,0.0015337423312883436,0.9999883915638221,0.004818374995789029,0.9999535665247999,0.009636638123980818
1,651,0.0015360983102918587,0.9999883558731018,0.0048257764360662885,0.9999534237635782,0.009651440488226169
1,650,0.0015384615384615385,0.9999883200175287,0.004833200649740349,0.9999532803429587,0.00966628839608296
1,649,0.0015408320493066256,0.9999882839960862,0.00484064774207951,0.9999531362588742,0.009681182058063236
1,648,0.0015432098765432098,0.9999882478077495,0.004848117819001859,0.9999529915072262,0.009696121685978396
1,647,0.0015455950540958269,0.9999882114514861,0.004855610987080302,0.9999528460838842,0.009711107492949232
1,646,0.0015479876160990713,0.9999881749262554,0.004863127353547621,0.9999526999846864,0.009726139693416073
1,645,0.0015503875968992248,0.9999881382310086,0.004870667026301596,0.9999525532054377,0.009741218503148992
1,644,0.0015527950310559005,0.9999881013646891,0.004878230113910169,0.9999524057419115,0.009756344139258162
1,643,0.0015552099533437014,0.9999880643262317,0.004885816725616649,0.9999522575898474,0.00977151682020424
1,642,0.001557632398753894,0.999988027114563,0.004893426971344977,0.9999521087449522,0.00978673676580891
1,641,0.0015600624024961,0.9999879897286015,0.004901060961705032,0.9999519592028993,0.009802004197265483
1,640,0.0015625,0.9999879521672569,0.00490871880799799,0.999951808959328,0.009817319337149617
1,639,0.001564945226917058,0.9999879144294304,0.004916400622221739,0.9999516580098436,0.009832682409430141
1,638,0.001567398119122257,0.9999878765140148,0.004924106517076326,0.999951506350017,0.009848093639479954
1,637,0.0015698587127158557,0.999987838419894,0.004931836605969485,0.999951353975384,0.009863553254087063
