num,den,ratio,power_ratio.re,power_ratio.im,power_double_ratio.re,power_double_ratio.im
1,191,0.005235602094240838,0.9998647325745993,0.01644738743767395,0.9994589668929501,0.03289032528384138
1,190,0.005263157894736842,0.999863304992469,0.016533944766358458,0.999453257340926,0.03306336931730821
1,189,0.005291005291005291,0.9998618546911057,0.016621417919726152,0.9994474569326756,0.03323824349762674
1,188,0.005319148936170213,0.9998603811858571,0.016709821509300955,0.9994415637302546,0.03341497700767457
1,187,0.0053475935828877,0.9998588839790777,0.016799170459080005,0.9994355757437735,0.03359359965398005
1,186,0.005376344086021506,0.9998573625597098,0.016889480013931098,0.999429490929718,0.03377414188346816
1,185,0.005405405405405406,0.9998558164028465,0.016980765748262388,0.9994233071892052,0.033956634800748765
1,184,0.005434782608695652,0.999854244969279,0.017073043574974717,0.999417022366174,0.034141110185967896
1,183,0.00546448087431694,0.9998526477050269,0.01716632975470737,0.9994106342455052,0.034327600513243496
1,182,0.005494505494505495,0.9998510240408495,0.017260640905388498,0.9994041405510704,0.03451613896970813
1,181,0.0055248618784530384,0.9998493733917384,0.01735599401210206,0.9993975389437038,0.03470675947518201
1,180,0.005555555555555556,0.9998476951563913,0.01745240643728351,0.9993908270190958,0.03489949670250097
1,179,0.00558659217877095,0.9998459887166633,0.01754989593125717,0.9993840023056041,0.03509438609852475
1,178,0.0056179775280898875,0.9998442534369986,0.017648480643128597,0.9993770622619782,0.03529146390585247
1,177,0.005649717514124294,0.9998424886638378,0.01774817913204611,0.9993700042749936,0.03549076718527315
1,176,0.005681818181818182,0.9998406937250033,0.01784901037884606,0.9993628256569916,0.035692333838980454
1,175,0.005714285714285714,0.9998388679290582,0.017950993798097236,0.9993555236433214,0.035896202634582174
1,174,0.005747126436781609,0.9998370105646412,0.018054149250560442,0.999348095389677,0.03610241322993642
1,173,0.005780346820809248,0.9998351208997733,0.01815849705607999,0.9993405379693286,0.036311006198847834
1,172,0.005813953488372093,0.9998331981811365,0.0182640580069248,0.9993328483702394,0.03652202305765884
1,171,0.005847953216374269,0.9998312416333227,0.01837085338159736,0.9993250234920638,0.036735506292772425
1,170,0.0058823529411764705,0.9998292504580527,0.018478904959129905,0.9993170601430229,0.03695149938914489
2,191,0.010471204188481676,0.9994589668929501,0.03289032528384138,0.9978364530054462,0.06574506105792237
2,189,0.010582010582010581,0.9994474569326756,0.03323824349762674,0.997790438338385,0.06643975587322418
2,187,0.0106951871657754,0.9994355757437735,0.03359359965398005,0.9977429401245762,0.06714927722296277
2,185,0.010810810810810811,0.9994233071892052,0.033956634800748765,0.9976938939060171,0.06787410450716079
2,183,0.01092896174863388,0.9994106342455052,0.034327600513243496,0.9976432316860063,0.06861473800213404
2,181,0.011049723756906077,0.9993975389437038,0.03470675947518201,0.9975908816934638,0.06937170000841594
2,179,0.0111731843575419,0.9993840023056041,0.03509438609852475,0.9975367681287354,0.07014553607520363
2,177,0.011299435028248588,0.9993700042749936,0.03549076718527315,0.9974808108892015,0.07093681630733846
2,175,0.011428571428571429,0.9993555236433214,0.035896202634582174,0.997422925272834,0.07174613676137928
2,173,0.011560693641618497,0.9993405379693286,0.036311006198847834,0.9973630216576544,0.07257412093792845
2,171,0.011695906432748537,0.9993250234920638,0.036735506292772425,0.9973010051548273,0.07342142137803533
3,191,0.015706806282722512,0.9987828127288104,0.04932436515076533,0.995134214004948,0.09852865632268863
3,190,0.015789473684210527,0.9987699691483047,0.049583754673222305,0.9950829025450114,0.0990455302504627
3,188,0.015957446808510637,0.9987436645827857,0.050110801787119325,0.994977815088504,0.10009569162409833
3,187,0.016042780748663103,0.9987301947652351,0.050378547658656854,0.9949240038716088,0.10062915343024008
3,185,0.016216216216216217,0.9987025970805449,0.05092271187372954,0.9948137548308502,0.10171328919735598
3,184,0.016304347826086956,0.9986884596454729,0.05119922431983306,0.9947572788580948,0.10226414894203423
3,182,0.016483516483516484,0.9986594826804561,0.05176135288420938,0.9946415246951927,0.10338393178837016
3,181,0.016574585635359115,0.998644632772477,0.05204706941533496,0.9945822051305506,0.10395305304632159
3,179,0.01675977653631285,0.9986141830690624,0.05262806640291043,0.9944605732533817,0.10511026707489353
3,178,0.016853932584269662,0.9985985720017784,0.05292345412016309,0.994398216007982,0.10569857141959299
3,176,0.017045454545454544,0.9985665480507289,0.05352428527361519,0.9942703017718973,0.10689512156511277
3,175,0.017142857142857144,0.9985501229073209,0.0538298434121282,0.9942046959164516,0.10750359351052491
3,173,0.017341040462427744,0.9985164143014431,0.05445154148955488,0.9940700592588225,0.10874151592267321
3,172,0.01744186046511628,0.9984991174858258,0.05476780422864368,0.9940009752399459,0.10937120837787438
3,170,0.01764705882352941,0.9984636039674339,0.05541147491596995,0.9938591368952737,0.11065268189150083
4,191,0.020942408376963352,0.9978364530054462,0.06574506105792237,0.9913551738929801,0.1312056370573275
4,189,0.021164021164021163,0.997790438338385,0.06643975587322418,0.9911715176790128,0.13258590627167927
4,187,0.0213903743315508,0.9977429401245762,0.06714927722296277,0.9909819491368674,0.1339954345673582
4,185,0.021621621621621623,0.9976938939060171,0.06787410450716079,0.9907862118747021,0.13543515924226637
4,183,0.02185792349726776,0.9976432316860063,0.06861473800213404,0.990584035457797,0.13690605792347524
4,181,0.022099447513812154,0.9975908816934638,0.06937170000841594,0.9903751344758847,0.13840915075194027
4,179,0.0223463687150838,0.9975367681287354,0.07014553607520363,0.9901592075374446,0.13994550271023248
4,177,0.022598870056497175,0.9974808108892015,0.07093681630733846,0.9899359361843578,0.1415162261042846
4,175,0.022857142857142857,0.997422925272834,0.07174613676137928,0.9897049837196349,0.14312248321111948
4,173,0.023121387283236993,0.9973630216576544,0.07257412093792845,0.9894659939401739,0.14476548910560072
4,171,0.023391812865497075,0.9973010051548273,0.07342142137803533,0.9892185897656579,0.14644651468042152
5,191,0.02617801047120419,0.996620143746144,0.08214797063479516,0.9865034218411697,0.16374064460500715
5,189,0.026455026455026454,0.9965482753212155,0.08301526940455524,0.9862169300913782,0.16545744710087118
5,188,0.026595744680851064,0.9965114786067516,0.0834558146864898,0.9860702539900286,0.16632935458313
